type,time,x_c,x_c_dot,gamma,gamma_dot
try,7.357357357357357,2.1362594094577054,0.37957805910204206,0.43227309616070525,-0.0016828017025717703
try,7.372372372372372,2.1419588992924106,0.37959396789179656,0.43224800618564296,-0.0016604737620818841
try,7.387387387387387,2.147658626253545,0.3796096850254369,0.4322232601587373,-0.0016399859235087955
try,7.402402402402402,2.153358587827973,0.3796251364032766,0.43219880486980555,-0.0016155982669223783
try,7.4174174174174174,2.159058779756284,0.3796404575950547,0.4321747205300741,-0.0015972101409695678
try,7.4324324324324325,2.1647592003807863,0.3796554839073668,0.43215089646958355,-0.0015723310577915159
try,7.4474474474474475,2.170459844960653,0.3796704169579569,0.4321274550550361,-0.0015557913412689885
try,7.4624624624624625,2.1761607125638296,0.3796850164272357,0.4321042376742404,-0.001529466242270262
try,7.4774774774774775,2.181861797490689,0.37969960571167044,0.43208144428560397,-0.00151727285220283
try,7.4924924924924925,2.1875631000164724,0.379713812137125,0.43205883225615416,-0.0014912216506470356
try,7.5075075075075075,2.193264614558596,0.3797279544736589,0.4320365987451923,-0.0014748897295713994
try,7.5225225225225225,2.1989663399791595,0.379741834740589,0.43201461236034466,-0.0014533205331636442
try,7.5375375375375375,2.204668272608022,0.379755556305406,0.43199293341828293,-0.0014340326969691738
try,7.5525525525525525,2.2103704098158072,0.3797691048328691,0.43197154745339256,-0.0014157697909032646
try,7.5675675675675675,2.216072749235991,0.37978243944975015,0.4319504231940137,-0.0013952989686059692
try,7.5825825825825826,2.221775287466057,0.37979564500199214,0.43192960938190306,-0.0013787648038190274
try,7.597597597597598,2.2274780225111632,0.37980864543506143,0.43190905250838113,-0.001360315788051819
try,7.612612612612613,2.233180951317514,0.37982149299540124,0.43188878071765874,-0.0013436702410959368
try,7.627627627627628,2.23888407191046,0.3798341174456235,0.43186874433254513,-0.0013234152212087914
try,7.642642642642643,2.244587380692064,0.3798466429206761,0.4318490173402533,-0.0013086343717234785
try,7.657657657657658,2.25029087645395,0.3798589172943931,0.4318294981198957,-0.001287812959279976
try,7.672672672672673,2.255994555138151,0.37987112651588417,0.4318103000910985,-0.0012746484844986152
try,7.687687687687688,2.261698416174371,0.37988305139379985,0.4317912791140187,-0.0012526298497490859
try,7.702702702702703,2.267402454712128,0.3798949784760802,0.43177261269829925,-0.001242960263571882
try,7.717717717717718,2.273106671398102,0.379906553417013,0.43175407088730905,-0.0012190550022749692
try,7.732732732732733,2.278811060386674,0.3799181869231841,0.4317359102571879,-0.0012113795397078893
try,7.747747747747748,2.2845156228988386,0.3799294646610386,0.43171786282890434,-0.0011888805199007132
try,7.762762762762763,2.2902203537719803,0.3799407245067605,0.43170013898346316,-0.0011765966342863136
try,7.777777777777778,2.2959252524758083,0.37995176466729036,0.43168260600572383,-0.0011593272786007745
try,7.792792792792793,2.3016303160599096,0.3799626706694657,0.43166531393191193,-0.0011432983106540629
try,7.807807807807808,2.307335542193018,0.37997345890124284,0.4316482688913768,-0.001129582086892514
try,7.822822822822823,2.3130409294206924,0.37998404634544103,0.4316314138637847,-0.0011118408535309248
try,7.837837837837838,2.3187464743866015,0.37999457639809425,0.4316148358452161,-0.0011006212001955858
try,7.852852852852853,2.3244521766070245,0.3800048589129989,0.43159840980873476,-0.0010816013020675907
try,7.867867867867868,2.330158031960595,0.38001513362224626,0.431582284109998,-0.0010725146521464541
try,7.882882882882883,2.33586404058784,0.38002514370588336,0.43156629143680386,-0.00105407188711927
try,7.897897897897898,2.341570198290704,0.38003514433552227,0.43155059006482055,-0.001045161295115498
try,7.912912912912913,2.3472765052037836,0.38004488574727585,0.4315350172734412,-0.0010270234583339862
try,7.927927927927928,2.3529829574454255,0.38005459228523625,0.43151971183853094,-0.0010162515779994943
try,7.942942942942943,2.3586895544892448,0.3800640978931206,0.43150456436406454,-0.0010003313745086347
try,7.957957957957958,2.3643962934338396,0.38007351807208484,0.43148964452091665,-0.000987743898659397
try,7.972972972972973,2.3701031728729287,0.380082795983864,0.4314749124537905,-0.0009741219300051331
try,7.987987987987988,2.3758101907236293,0.38009195709217297,0.43146038068401127,-0.0009612365674758206
try,8.003003003003004,2.3815173452767957,0.38010098594886943,0.43144603576834606,-0.0009478101130454256
try,8.018018018018019,2.3872246342427124,0.3801099380691464,0.43143190942902926,-0.0009378576442032067
try,8.033033033033034,2.392932056635912,0.3801187188554196,0.43141793799407263,-0.0009242033691057627
try,8.048048048048049,2.398639610171949,0.38012738884755914,0.4314041564726054,-0.0009112402635072518
try,8.063063063063064,2.4043472929148573,0.38013597048434866,0.43139057569408157,-0.0009005220093778977
try,8.078078078078079,2.4100551038082,0.38014438578788473,0.4313771426901533,-0.0008861168872066981
try,8.093093093093094,2.415763040083113,0.3801527602955946,0.4313639339268805,-0.0008772686700076472
try,8.108108108108109,2.421471101504445,0.3801609250644675,0.43135083869090435,-0.0008612665173263277
try,8.123123123123124,2.4271792844030693,0.38016911648834795,0.4313380040131934,-0.0008556224743642233
try,8.138138138138139,2.4328875894518247,0.38017706435049725,0.43132525488030515,-0.000840077998174357
try,8.153153153153154,2.438596013044204,0.3801850028410179,0.4313127370055844,-0.0008319837139755938
try,8.168168168168169,2.444304555057126,0.38019276015573455,0.4313003380272381,-0.0008184215659574634
try,8.183183183183184,2.45001321288469,0.38020045814554565,0.4312881323189622,-0.0008083692214835578
try,8.198198198198199,2.4557219855239016,0.3802080331353341,0.43127607634480447,-0.0007969733797979142
try,8.213213213213214,2.4614308711760384,0.3802155171886581,0.43126418747535517,-0.0007865201849358074
try,8.228228228228229,2.467139868505373,0.38022289045973995,0.43125245011873814,-0.0007754269318826089
try,8.243243243243244,2.4728489755999283,0.3802302030390935,0.43124089318401276,-0.0007673265149381084
