0.272,1.725,0.0184283417574686,0.471325660978124,0.710245997264408
0.272,1.75,0.0668772600450906,0.494397505882173,0.638725234072737
0.272,1.775,0.0890996171466689,0.51745217795534,0.593448204897991
0.272,1.8,0.104236899715176,0.540374185867935,0.55538891441689
0.272,1.825,0.115563629864597,0.563088616907623,0.52134775322778
0.272,1.85,0.124456055991065,0.585549862475287,0.489994081533648
0.272,1.875,0.131655351565562,0.607732741636143,0.460611906798295
0.272,1.9,0.137614327862596,0.629625949599933,0.432759722537471
0.272,1.925,0.142631673699105,0.651227399105904,0.406140927194991
0.272,1.95,0.146914892117439,0.672540981252315,0.380544126630245
0.272,1.975,0.150613676072042,0.693574345060808,0.35581197886715
0.272,2,0.153839188053089,0.71433739057807,0.331823421368841
0.272,2.025,0.156675915099075,0.734841255002973,0.308482829897952
0.272,2.05,0.159189313183902,0.755097636943576,0.285713049872522
0.272,2.075,0.161430924233283,0.775118351627466,0.263450724139251
0.272,2.1,0.163441906600806,0.79491504346656,0.241643049932634
0.272,2.125,0.165255532844009,0.814499005596048,0.220245461559943
0.272,2.15,0.166898994858798,0.833881071923861,0.19921993321734
0.272,2.175,0.168394732575889,0.853071558100034,0.178533709324077
0.272,2.2,0.169761427770245,0.872080235239963,0.158158336989792
0.272,2.225,0.171014758010528,0.890916325312956,0.138068916676517
0.272,2.25,0.172167975942664,0.909588510587949,0.118243513469387
0.272,2.275,0.173232359493889,0.928104951921244,0.0986626885848677
0.272,2.3,0.174217565415255,0.946473312320847,0.0793091222638981
0.272,2.325,0.175131909566652,0.964700783362443,0.0601673070709052
0.272,2.35,0.175982591072294,0.982794112821863,0.0412232961058424
0.272,2.375,0.176775873037567,1.00075963243648,0.0239837593989113
0.272,2.4,0.17751722933735,1.01860328508759,0.0410860557502453
0.272,2.425,0.178211464676833,1.03633065095863,0.0581191862818004
0.272,2.45,0.17886281342999,1.05394697240505,0.0750841589750618
0.272,2.475,0.179475021501987,1.07145717739604,0.091982155894051
0.272,2.5,0.180051414518086,1.08886590147222,0.108814486954139
0.272,2.525,0.180594954927563,1.1061775082198,0.125582553292232
0.272,2.55,0.181108290066258,1.12339610829804,0.142287818231782
0.272,2.575,0.181593792802211,1.14052557708031,0.158931784278097
0.272,2.6,0.182053596063965,1.15756957098185,0.175515974917883
0.272,2.625,0.182489622297498,1.1745315425549,0.192041920257404
0.272,2.65,0.18290360869848,1.19141475443399,0.208511145735513
0.272,2.675,0.183297128908959,1.20822229221383,0.224925163304867
0.272,2.7,0.183671611742201,1.22495707633981,0.241285464597612
0.272,2.725,0.184028357399128,1.24162187308766,0.257593515688528
0.272,2.75,0.18436855155909,1.25821930470407,0.273850753144976
0.272,2.775,0.184693277662513,1.27475185877606,0.290058581113546
0.272,2.8,0.185003527649933,1.2912218968915,0.306218369241566
0.272,2.825,0.185300211378686,1.30763166264884,0.322331451270155
0.272,2.85,0.18558416490306,1.32398328906949,0.338399124166426
0.272,2.875,0.185856157774483,1.34027880546179,0.354422647687309
0.272,2.9,0.186116899494207,1.35652014378177,0.37040324428756
0.272,2.925,0.186367045230887,1.37270914453161,0.386342099300726
0.272,2.95,0.186607200898762,1.38884756223381,0.402240361335047
0.272,2.975,0.186837927678185,1.40493707051517,0.418099142836984
0.272,3,0.187059746048537,1.42097926683233,0.433919520783792
0.272,3.025,0.187273139393696,1.43697567686738,0.449702537473687
0.272,3.05,0.187478557231907,1.45292775861994,0.465449201388029
0.272,3.075,0.187676418114841,1.46883690621949,0.481160488104652
0.272,3.1,0.187867112234654,1.48470445348013,0.496837341245479
0.272,3.125,0.188051003772706,1.50053167721743,0.512480673444728
0.272,3.15,0.188228433019303,1.51631980034597,0.52809136732667
0.272,3.175,0.188399718290014,1.53206999477412,0.543670276484102
0.272,3.2,0.188565157660964,1.54778338411144,0.559218226450479
0.272,3.225,0.1887250305427,1.56346104620281,0.574736015660113
0.272,3.25,0.188879599109843,1.57910401550192,0.590224416392082
0.272,3.275,0.189029109601709,1.59471328529618,0.605684175694474
0.272,3.3,0.189173793507239,1.61028980979366,0.621116016286422
0.272,3.325,0.18931386864605,1.62583450608211,0.636520637436058
0.272,3.35,0.189449540156077,1.64134825596913,0.651898715813051
0.272,3.375,0.189581001397053,1.65683190771191,0.667250906314861
0.272,3.4,0.189708434778071,1.67228627764427,0.682577842866198
0.272,3.425,0.189832012516556,1.68771215170803,0.697880139191474
0.272,3.45,0.189951897335173,1.70311028689544,0.713158389560266
0.272,3.475,0.190068243102506,1.71848141260852,0.728413169506018
0.272,3.5,0.190181195422719,1.73382623194105,0.743645036518332
0.272,3.525,0.190290892178869,1.74914542288823,0.758854530709364
0.272,3.55,0.190397464034055,1.76443963948891,0.774042175454853
0.272,3.575,0.190501034894173,1.77970951290466,0.789208478010491
0.272,3.6,0.190601722335651,1.79495565243993,0.80435393010428
0.272,3.625,0.190699638001213,1.81017864650684,0.819479008505629
0.272,3.65,0.190794887966426,1.82537906353839,0.834584175571961
0.272,3.675,0.190887573079506,1.84055745285307,0.849669879773564
0.272,3.7,0.190977789276624,1.85571434547412,0.864736556197496
0.272,3.725,0.191065627874754,1.87085025490605,0.879784627031292
0.272,3.75,0.1911511758439,1.88596567787114,0.894814502027239
0.272,3.775,0.191234516060361,1.90106109500836,0.909826578947997
0.272,3.8,0.191315727542575,1.91613697153683,0.924821243994255
0.272,3.825,0.191394885670908,1.93119375788611,0.9397988722152
0.272,3.85,0.191472062392645,1.94623189029509,0.95475982790245
0.272,3.875,0.191547326413338,1.96125179138151,0.96970446496817
0.272,3.9,0.191620743375551,1.97625387068356,0.984633127308006
0.272,3.925,0.19169237602596,1.99123852517543,0.999546149149471
0.272,3.95,0.191762284371677,2.00620613975811,1.01444385538643
0.272,3.975,0.19183052582661,2.02115708772683,1.02932656190022
0.272,4,0.191897155348572,2.03609173121663,1.04419457586805
0.272,4.025,0.191962225567833,2.05101042162696,1.05904819605913
0.272,4.05,0.19202578690771,2.06591350002683,1.07388771311912
0.272,4.075,0.192087887697789,2.08080129754121,1.08871340984342
0.272,4.1,0.19214857428026,2.09567413571999,1.10352556143973
0.272,4.125,0.192207891109891,2.11053232689019,1.1183244357803
0.272,4.15,0.192265880848044,2.12537617449251,1.13311029364446
0.272,4.175,0.192322584451161,2.1402059734029,1.14788338895174
0.272,4.2,0.192378041254091,2.15502201024002,1.16264396898593
0.272,4.225,0.192432289048598,2.16982456365924,1.17739227461064
