Timestamp,Theta_rad,Gamma_rad,Phi_rad,Dgamma_radps,Dphi_radps,Gamma_deg,Phi_deg
1777330421.621326,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.002182954689487815,-0.002182954689487815,359.66769965486526,-68.31792609157563
1777330421.622677,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.00011209397780476138,-0.00011209397780476138,359.66769965486526,-68.31792609157563
1777330421.622803,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0010901842033490539,0.0010901842033490539,359.66769965486526,-68.31792609157563
1777330421.622848,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.00131437205709517,-0.00131437205709517,359.66769965486526,-68.31792609157563
1777330421.62289,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.002403909806162119,0.002403909806162119,359.66769965486526,-68.31792609157563
1777330421.634837,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0012035714462399483,0.0012035714462399483,359.66769965486526,-68.31792609157563
1777330421.717031,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0021816615480929613,-0.0021816615480929613,359.66769965486526,-68.31792609157563
1777330421.7171042,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0008672894909977913,-0.0008672894909977913,359.66769965486526,-68.31792609157563
1777330421.71715,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0005329474806785583,-0.0005329474806785583,359.66769965486526,-68.31792609157563
1777330421.717193,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.002070860704407096,-0.002070860704407096,359.66769965486526,-68.31792609157563
1777330421.7178938,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0008692293195053935,0.0008692293195053935,359.66769965486526,-68.31792609157563
1777330421.717946,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.001202278072014451,0.001202278072014451,359.66769965486526,-68.31792609157563
1777330421.717988,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0025160035584121943,0.0025160035584121943,359.66769965486526,-68.31792609157563
1777330421.718029,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0010914773447439075,0.0010914773447439075,359.66769965486526,-68.31792609157563
1777330421.718069,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0015372667694464326,0.0015372667694464326,359.66769965486526,-68.31792609157563
1777330421.774276,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0010914773447439075,0.0010914773447439075,359.66769965486526,-68.31792609157563
1777330421.774373,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.00022354134125635028,0.00022354134125635028,359.66769965486526,-68.31792609157563
1777330421.77442,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0,-0.0,359.66769965486526,-68.31792609157563
1777330421.774461,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.00033434206852689385,0.00033434206852689385,359.66769965486526,-68.31792609157563
1777330421.7745018,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0019594132900238037,-0.0019594132900238037,359.66769965486526,-68.31792609157563
1777330421.775182,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0016250713961198926,-0.0016250713961198926,359.66769965486526,-68.31792609157563
1777330421.8301451,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0006463346071541309,-0.0006463346071541309,359.66769965486526,-68.31792609157563
1777330421.830229,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.000978090101853013,-0.000978090101853013,359.66769965486526,-68.31792609157563
1777330421.830275,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0010901842033490539,-0.0010901842033490539,359.66769965486526,-68.31792609157563
1777330421.830318,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0009806766174733639,-0.0009806766174733639,359.66769965486526,-68.31792609157563
1777330421.830991,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.00131437205709517,0.00131437205709517,359.66769965486526,-68.31792609157563
1777330421.887897,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0005565900937654078,0.0005565900937654078,359.66769965486526,-68.31792609157563
1777330421.8879821,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0009813231881707907,-0.0009813231881707907,359.66769965486526,-68.31792609157563
1777330421.88803,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0,-0.0,359.66769965486526,-68.31792609157563
1777330421.8880708,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0014245263300836086,-0.0014245263300836086,359.66769965486526,-68.31792609157563
1777330421.888735,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0018479661084711552,0.0018479661084711552,359.66769965486526,-68.31792609157563
1777330421.8887858,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.00011209397780476138,-0.00011209397780476138,359.66769965486526,-68.31792609157563
1777330421.942519,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0007571352762170136,0.0007571352762170136,359.66769965486526,-68.31792609157563
1777330421.9426079,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0024058492854237556,-0.0024058492854237556,359.66769965486526,-68.31792609157563
1777330421.942655,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0010901842033490539,0.0010901842033490539,359.66769965486526,-68.31792609157563
1777330421.943344,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.00011274059943389148,-0.00011274059943389148,359.66769965486526,-68.31792609157563
1777330421.943396,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0014251729007810354,0.0014251729007810354,359.66769965486526,-68.31792609157563
1777330421.943437,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.00022224808344617486,0.00022224808344617486,359.66769965486526,-68.31792609157563
1777330421.997081,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.00011080073454650119,0.00011080073454650119,359.66769965486526,-68.31792609157563
1777330421.997186,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0009793834760785103,-0.0009793834760785103,359.66769965486526,-68.31792609157563
1777330421.997841,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0022924623917788267,-0.0022924623917788267,359.66769965486526,-68.31792609157563
1777330422.057547,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0008672894909977913,-0.0008672894909977913,359.66769965486526,-68.31792609157563
1777330422.057646,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.00022289471235126257,-0.00022289471235126257,359.66769965486526,-68.31792609157563
1777330422.0576918,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.000978090101853013,0.000978090101853013,359.66769965486526,-68.31792609157563
1777330422.057735,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.00011144735617563128,0.00011144735617563128,359.66769965486526,-68.31792609157563
1777330422.058431,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0008698758902028203,-0.0008698758902028203,359.66769965486526,-68.31792609157563
1777330422.058549,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0008672894909977913,-0.0008672894909977913,359.66769965486526,-68.31792609157563
1777330422.1141,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0033852329943329096,0.0033852329943329096,359.66769965486526,-68.31792609157563
1777330422.114183,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.002182954689487815,0.002182954689487815,359.66769965486526,-68.31792609157563
1777330422.114227,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0009793834760785103,0.0009793834760785103,359.66769965486526,-68.31792609157563
1777330422.1148832,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.00075584213482216,-0.00075584213482216,359.66769965486526,-68.31792609157563
1777330422.114935,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0012035714462399483,-0.0012035714462399483,359.66769965486526,-68.31792609157563
1777330422.115881,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0020715072751045227,-0.0020715072751045227,359.66769965486526,-68.31792609157563
1777330422.169091,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.00011144735617563128,-0.00011144735617563128,359.66769965486526,-68.31792609157563
1777330422.16918,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0019587669521570206,0.0019587669521570206,359.66769965486526,-68.31792609157563
1777330422.169853,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0005329474806785583,0.0005329474806785583,359.66769965486526,-68.31792609157563
1777330422.169906,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.00033434206852689385,-0.00033434206852689385,359.66769965486526,-68.31792609157563
1777330422.1699488,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0008672894909977913,-0.0008672894909977913,359.66769965486526,-68.31792609157563
1777330422.223616,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0001101541129173711,0.0001101541129173711,359.66769965486526,-68.31792609157563
1777330422.223695,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.00044578942470252514,0.00044578942470252514,359.66769965486526,-68.31792609157563
1777330422.224303,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0007571352762170136,-0.0007571352762170136,359.66769965486526,-68.31792609157563
1777330422.224353,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.000758428534027189,0.000758428534027189,359.66769965486526,-68.31792609157563
1777330422.224395,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.00022354134125635028,0.00022354134125635028,359.66769965486526,-68.31792609157563
1777330422.224436,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.00022224808344617486,-0.00022224808344617486,359.66769965486526,-68.31792609157563
1777330422.2780201,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0008672894909977913,0.0008672894909977913,359.66769965486526,-68.31792609157563
1777330422.278742,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0005565900937654078,-0.0005565900937654078,359.66769965486526,-68.31792609157563
1777330422.278871,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0005578833515755832,-0.0005578833515755832,359.66769965486526,-68.31792609157563
1777330422.278921,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0006680375081487,-0.0006680375081487,359.66769965486526,-68.31792609157563
1777330422.278964,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.002070860704407096,0.002070860704407096,359.66769965486526,-68.31792609157563
1777330422.2790048,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0020689209923148155,0.0020689209923148155,359.66769965486526,-68.31792609157563
1777330422.3339362,0.1018158346414566,6.277383327484131,-1.1923723220825195,-6.46622538624797e-07,-6.46622538624797e-07,359.66769965486526,-68.31792609157563
1777330422.334021,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0003356353263370693,-0.0003356353263370693,359.66769965486526,-68.31792609157563
1777330422.334066,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.00011209397780476138,-0.00011209397780476138,359.66769965486526,-68.31792609157563
1777330422.3341079,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.001535973628051579,0.001535973628051579,359.66769965486526,-68.31792609157563
1777330422.3341491,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.000109507491288241,0.000109507491288241,359.66769965486526,-68.31792609157563
1777330422.334816,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0024032630026340485,-0.0024032630026340485,359.66769965486526,-68.31792609157563
1777330422.3895192,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.00033369543962180614,0.00033369543962180614,359.66769965486526,-68.31792609157563
1777330422.389641,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0014258194714784622,0.0014258194714784622,359.66769965486526,-68.31792609157563
1777330422.389688,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0027376050129532814,0.0027376050129532814,359.66769965486526,-68.31792609157563
1777330422.424934,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.001204218016937375,0.001204218016937375,359.66769965486526,-68.31792609157563
1777330422.425931,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0008659962331876159,-0.0008659962331876159,359.66769965486526,-68.31792609157563
1777330422.425986,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0012016315013170242,0.0012016315013170242,359.66769965486526,-68.31792609157563
1777330422.426029,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.00011209397780476138,-0.00011209397780476138,359.66769965486526,-68.31792609157563
1777330422.426071,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0010934172896668315,-0.0010934172896668315,359.66769965486526,-68.31792609157563
1777330422.426111,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.00033434206852689385,0.00033434206852689385,359.66769965486526,-68.31792609157563
1777330422.481663,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0004477292823139578,0.0004477292823139578,359.66769965486526,-68.31792609157563
1777330422.481762,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0029387969989329576,-0.0029387969989329576,359.66769965486526,-68.31792609157563
1777330422.481808,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0010914773447439075,0.0010914773447439075,359.66769965486526,-68.31792609157563
1777330422.4818509,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.00022354134125635028,0.00022354134125635028,359.66769965486526,-68.31792609157563
1777330422.481893,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0017352255526930094,-0.0017352255526930094,359.66769965486526,-68.31792609157563
1777330422.482578,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0013130789157003164,0.0013130789157003164,359.66769965486526,-68.31792609157563
1777330422.538312,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0005578833515755832,0.0005578833515755832,359.66769965486526,-68.31792609157563
1777330422.538388,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.000978090101853013,-0.000978090101853013,359.66769965486526,-68.31792609157563
1777330422.538431,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.001092124031856656,-0.001092124031856656,359.66769965486526,-68.31792609157563
1777330422.56971,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0013150187442079186,-0.0013150187442079186,359.66769965486526,-68.31792609157563
1777330422.570428,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0021816615480929613,-0.0021816615480929613,359.66769965486526,-68.31792609157563
1777330422.570681,0.1018158346414566,6.277383327484131,-1.1923723220825195,-0.0008692293195053935,-0.0008692293195053935,359.66769965486526,-68.31792609157563
1777330422.570734,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.0014245263300836086,0.0014245263300836086,359.66769965486526,-68.31792609157563
1777330422.5707781,0.1018158346414566,6.277383327484131,-1.1923723220825195,0.004028334282338619,0.004028334282338619,359.66769965486526,-68.31792609157563
