Timestamp,Theta_rad,Gamma_rad,Phi_rad,Dgamma_radps,Dphi_radps
41.091278076171875,-0.04172435775399208,0.003864244557917118,-1.5403989553451538,0.0,-0.0026753460988402367
41.13126754760742,-0.04172435775399208,0.003864244557917118,-1.540374994277954,0.0,0.0006825916934758425
41.17130661010742,-0.04172435775399208,0.003864244557917118,-1.5403810739517212,0.0,0.0019969725981354713
41.2112922668457,-0.04172435775399208,0.003864244557917118,-1.540374994277954,0.0,-0.0006657876656390727
41.25132751464844,-0.04172435775399208,0.003864244557917118,-1.5403510332107544,0.0,0.0013484307564795017
41.29133605957031,-0.04172435775399208,0.003864244557917118,-1.5403989553451538,0.0,-0.004028968513011932
41.331321716308594,-0.04172435775399208,0.003864244557917118,-1.5403331518173218,0.0,0.0020088066812604666
41.371360778808594,-0.04172435775399208,0.003864244557917118,-1.540374994277954,0.0,-0.0013313895324245095
41.411338806152344,-0.04172435775399208,0.003864244557917118,-1.5403571128845215,0.0,0.001997140236198902
41.45137405395508,-0.04172435775399208,0.003864244557917118,-1.5403929948806763,0.0,0.0020179483108222485
41.49135208129883,-0.04172435775399208,0.003864244557917118,-1.5403571128845215,0.0,0.0006638227496296167
41.53138732910156,-0.04172435775399208,0.003864244557917118,-1.5403810739517212,0.0,-0.000680547789670527
41.571372985839844,-0.04172435775399208,0.003864244557917118,-1.5403450727462769,0.0,0.005396484863013029
41.61140823364258,-0.04172435775399208,0.003864244557917118,-1.5403870344161987,0.0,-0.002016591839492321
41.651397705078125,-0.04172435775399208,0.003864244557917118,-1.5403810739517212,0.0,0.0033416945952922106
41.691402435302734,-0.04172435775399208,0.003864244557917118,-1.540374994277954,0.0,0.0006811768980696797
41.73143768310547,-0.04172435775399208,0.003864244557917118,-1.5403810739517212,0.0,-0.0013456051237881184
41.77141571044922,-0.04172435775399208,0.003864244557917118,-1.5403810739517212,0.0,0.001991634489968419
41.81145095825195,-0.04172435775399208,0.003864244557917118,-1.540363073348999,0.0,-0.00134748755954206
41.851436614990234,-0.04172435775399208,0.003864244557917118,-1.5403870344161987,0.0,-0.0013567500282078981
41.891448974609375,-0.04172435775399208,0.003864244557917118,-1.5403690338134766,0.0,0.0006656390032730997
41.931453704833984,-0.04172435775399208,0.003864244557917118,-1.5403989553451538,0.0,-0.0006678017089143395
41.97148895263672,-0.04172435775399208,0.003864244557917118,-1.5403270721435547,0.0,0.006030016113072634
42.01146697998047,-0.04172435775399208,0.003864244557917118,-1.5404109954833984,0.0,-0.004036236088722944
42.05149841308594,-0.04172435775399208,0.003864244557917118,-1.5403810739517212,0.0,-0.0033557573333382607
42.09148025512695,-0.04172435775399208,0.003864244557917118,-1.5404109954833984,0.0,-0.005343383178114891
42.13149642944336,-0.04172435775399208,0.003864244557917118,-1.540363073348999,0.0,0.00268802628852427
42.17152404785156,-0.04172435775399208,0.003864244557917118,-1.5403810739517212,0.0,-0.0006810814957134426
42.211509704589844,-0.04172435775399208,0.003864244557917118,-1.540416955947876,0.0,-0.0013275715755298734
42.25154495239258,-0.04172435775399208,0.003864244557917118,-1.5403929948806763,0.0,-0.002016422338783741
42.29153823852539,-0.04172435775399208,0.003864244557917118,-1.5403870344161987,0.0,-0.000663656450342387
42.33156204223633,-0.04172435775399208,0.003864244557917118,-1.540374994277954,0.0,0.002016252838075161
42.37154769897461,-0.04172435775399208,0.003864244557917118,-1.5403450727462769,0.0,0.002668641973286867
42.41157913208008,-0.04172435775399208,0.003864244557917118,-1.5404109954833984,0.0,0.0020160272251814604
42.45156478881836,-0.04172435775399208,0.003864244557917118,-1.5403870344161987,0.0,-0.0059994542971253395
42.491573333740234,-0.04172435775399208,0.003864244557917118,-1.540363073348999,0.0,0.0073858872056007385
42.531612396240234,-0.04172435775399208,0.003864244557917118,-1.5403690338134766,0.0,-0.0013309806818142533
42.57161331176758,-0.04172435775399208,0.003864244557917118,-1.5403450727462769,0.0,0.0033615920692682266
42.61162567138672,-0.04172435775399208,0.003864244557917118,-1.540363073348999,0.0,-0.00334253441542387
42.651607513427734,-0.04172435775399208,0.003864244557917118,-1.5403870344161987,0.0,-0.001344515709206462
42.69165802001953,-0.04172435775399208,0.003864244557917118,-1.540374994277954,0.0,0.004031941294670105
42.73162841796875,-0.04172435775399208,0.003864244557917118,-1.5403929948806763,0.0,0.0
42.771663665771484,-0.04172435775399208,0.003864244557917118,-1.5403989553451538,0.0,-0.003347021294757724
42.811649322509766,-0.04172435775399208,0.003864244557917118,-1.540374994277954,0.0,0.0006768918829038739
42.85165023803711,-0.04172435775399208,0.003864244557917118,-1.5403510332107544,0.0,0.0
42.89169692993164,-0.04172435775399208,0.003864244557917118,-1.5403929948806763,0.0,-0.0020160272251814604
42.93167495727539,-0.04172435775399208,0.003864244557917118,-1.540363073348999,0.0,0.005335649475455284
42.971683502197266,-0.04172435775399208,0.003864244557917118,-1.540374994277954,0.0,0.0006811959319747984
43.011714935302734,-0.04172435775399208,0.003864244557917118,-1.540374994277954,0.0,0.0
43.051719665527344,-0.04172435775399208,0.003864244557917118,-1.5403571128845215,0.0,0.0013318357523530722
43.09172821044922,-0.04172435775399208,0.003864244557917118,-1.5403929948806763,0.0,0.0
43.131710052490234,-0.04172435775399208,0.003864244557917118,-1.540405035018921,0.0,-0.0006822278955951333
43.171749114990234,-0.04172435775399208,0.003864244557917118,-1.5403929948806763,0.0,-0.002010342199355364
43.211727142333984,-0.04172435775399208,0.003864244557917118,-1.5404109954833984,0.0,-0.003332668449729681
43.25173568725586,-0.04172435775399208,0.003864244557917118,-1.5403571128845215,0.0,0.00201673642732203
43.29177474975586,-0.04172435775399208,0.003864244557917118,-1.5403870344161987,0.0,-0.0026760182809084654
43.33176040649414,-0.04172435775399208,0.003864244557917118,-1.540405035018921,0.0,-0.0020105664152652025
43.371768951416016,-0.04172435775399208,0.003864244557917118,-1.5403929948806763,0.0,0.0006707891589030623
43.411773681640625,-0.04172435775399208,0.003864244557917118,-1.540405035018921,0.0,-0.0006811577477492392
43.45180892944336,-0.04172435775399208,0.003864244557917118,-1.5403870344161987,0.0,0.0026759435422718525
43.491790771484375,-0.04172435775399208,0.003864244557917118,-1.5403510332107544,0.0,0.005352634005248547
43.53179931640625,-0.04172435775399208,0.003864244557917118,-1.5404109954833984,0.0,-0.0026838863268494606
43.571834564208984,-0.04172435775399208,0.003864244557917118,-1.540363073348999,0.0,0.005367622710764408
43.611839294433594,-0.04172435775399208,0.003864244557917118,-1.5403989553451538,0.0,0.0
43.6518440246582,-0.04172435775399208,0.003864244557917118,-1.5403571128845215,0.0,-0.0006790655315853655
43.69185256958008,-0.04172435775399208,0.003864244557917118,-1.5403571128845215,0.0,0.0006637303740717471
43.731834411621094,-0.04172435775399208,0.003864244557917118,-1.540374994277954,0.0,0.002016309415921569
43.77186965942383,-0.04172435775399208,0.003864244557917118,-1.5403391122817993,0.0,0.00399866234511137
43.81187057495117,-0.04172435775399208,0.003864244557917118,-1.540374994277954,0.0,0.002004744717851281
43.85186004638672,-0.04172435775399208,0.003864244557917118,-1.5404229164123535,0.0,-0.004019828513264656
43.89189529418945,-0.04172435775399208,0.003864244557917118,-1.5403989553451538,0.0,-0.005364317912608385
43.93187713623047,-0.04172435775399208,0.003864244557917118,-1.540374994277954,0.0,-0.004660684149712324
43.97188949584961,-0.04172435775399208,0.003864244557917118,-1.5403690338134766,0.0,0.002683961531147361
44.01192092895508,-0.04172435775399208,0.003864244557917118,-1.5403870344161987,0.0,-0.001349072903394699
44.05192947387695,-0.04172435775399208,0.003864244557917118,-1.5403870344161987,0.0,-0.0026687902864068747
44.0919075012207,-0.04172435775399208,0.003864244557917118,-1.5403989553451538,0.0,-0.004008377902209759
44.13194274902344,-0.04172435775399208,0.003864244557917118,-1.5403450727462769,0.0,0.004034087527543306
44.17192077636719,-0.04172435775399208,0.003864244557917118,-1.5403391122817993,0.0,0.0013277563266456127
44.21195983886719,-0.04172435775399208,0.003864244557917118,-1.5403870344161987,0.0,0.0006675213226117194
44.25194549560547,-0.04172435775399208,0.003864244557917118,-1.540363073348999,0.0,0.0033385250717401505
44.29198455810547,-0.04172435775399208,0.003864244557917118,-1.5403870344161987,0.0,0.0
44.331966400146484,-0.04172435775399208,0.003864244557917118,-1.5403989553451538,0.0,-0.004658868070691824
44.372005462646484,-0.04172435775399208,0.003864244557917118,-1.5404109954833984,0.0,-0.00675555132329464
44.411983489990234,-0.04172435775399208,0.003864244557917118,-1.540374994277954,0.0,0.0026757940649986267
44.4520149230957,-0.04172435775399208,0.003864244557917118,-1.5403510332107544,0.0,0.0026846383698284626
44.492000579833984,-0.04172435775399208,0.003864244557917118,-1.540374994277954,0.0,0.0020074835047125816
44.53203582763672,-0.04172435775399208,0.003864244557917118,-1.5403450727462769,0.0,0.005366871133446693
44.572017669677734,-0.04172435775399208,0.003864244557917118,-1.5403870344161987,0.0,-0.0033423476852476597
44.61205291748047,-0.04172435775399208,0.003864244557917118,-1.540374994277954,0.0,0.000681005185469985
44.652034759521484,-0.04172435775399208,0.003864244557917118,-1.5403929948806763,0.0,0.0013406981015577912
44.69207763671875,-0.04172435775399208,0.003864244557917118,-1.5404109954833984,0.0,-0.004033409524708986
44.7320556640625,-0.04172435775399208,0.003864244557917118,-1.5403870344161987,0.0,-0.0026679732836782932
44.772090911865234,-0.04172435775399208,0.003864244557917118,-1.5403450727462769,0.0,0.006718650460243225
44.81208801269531,-0.04172435775399208,0.003864244557917118,-1.5403510332107544,0.0,0.004685967694967985
44.85207748413086,-0.04172435775399208,0.003864244557917118,-1.540374994277954,0.0,-0.0013354539405554533

"--- SEND COMMAND: Mode=velocity, Value=0.5 ---"
44.892086029052734,-0.04172435775399208,0.003864244557917118,-1.5403510332107544,0.0,0.0033603559713810682
44.93212127685547,-0.04172435775399208,0.003864244557917118,-1.5403571128845215,0.0,-0.000681005185469985
44.97212600708008,-0.04172435775399208,0.003864244557917118,-1.540374994277954,0.0,0.0026759435422718525
45.012107849121094,-0.04172435775399208,0.003864244557917118,-1.540374994277954,0.0,0.0020075952634215355
